
FUNDAÇÃO GETULIO VARGAS
IBRE
Consulta Ins.Inf x Sugestão
Data :   01/06/2022

Data;Job Ins.Inf (atual);Item Ins.inf (atual);Cod.Ins.Inf (atual);Desc. Ins.Inf (atual);Unid.Medida Ins.Inf (atual);Cod.Ins.Inf (gerado);Dsc.Insumo (sugerido);Unid.Med.Insumo (sugerido);Classificação Ins.Inf (atual);Status MT Ins.Inf (atual);Observação;Justificativa Livre
24/05/2022;CADTERCSEM;279199;1498702;ALFACE LISA   IN NATURA  2;UNID;1559794;ALFACE FRESCO OU REFRIGERADO LISA HIDROPÔNICA HASEGAWA;UNID;NC com sugestão;;;
24/05/2022;IPC;;1460364;PESSEGO EM CALDA EXTRA, EM METADES SEM CAROCO  GB LT 425;G;;;;NC sem sugestão;;;
24/05/2022;ALIATA;9903;1475299;LEITE EM PÓ DESNATADO INSTANTÂNEO  PIRA PCT 400;G;1559796;LEITE EM PÓ DESNATADO INSTANTÂNEO  PIRACANJUBA PCT 600 G PIRACANJUB PCT 600;G;FT com sugestão;;;
24/05/2022;IPC;113511024;1423127;ACHOCOLATADO EM PO POWER  APTI SACHE 700;G;1559802;ACHOCOLATADO EM PO TODDY POTE 400 G TODDY POTE 400;G;FT com sugestão;;;
24/05/2022;IPC;113511003;1420988;ACHOCOLATADO EM PO   TODDY PTE 400;G;1559832;ACHOCOLATADO EM PO    NESCAU PTE 730 G NESCAU PCT 730;G;FT com sugestão;;;
24/05/2022;IPC;113511030;1355151;ACHOCOLATADO EM PO   TODDY PTE 200;G;1559834;ACHOCOLATADO EM PO  NESCAU PTE 180 G NESCAU  180;G;FT com sugestão;;;
24/05/2022;IPC;110901805;1532532;BISCOITO DOCE MAIZENA   PILAR PCT 400;G;1559835;BISCOITO DOCE MAIZENA  FORTALEZA PCT 350 G FORTALEZA PCT 350;G;FT com sugestão;;;
24/05/2022;EPEPRECO;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;REDEFERR;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;PORTOBRAS;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;M-OBRA;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;IPC;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;ICC;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;ELETROBRAS;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;DNIT;;1359866;ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;IPC;;1359867;AJUDANTE DE ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;ICC;;1359867;AJUDANTE DE ARMADOR;MENSAL;;;;NC sem sugestão;;;
24/05/2022;IPC;111701031;1459880;COXA DE FRANGO CONGELADA   CARREFOUR;KG;1559836;COXA DE FRANGO CONGELADA SEARA KG SEARA;KG;FT com sugestão;;;
24/05/2022;IPC;112757036;1556426;LINGUIÇA FININHA DEFUMADA ACONDICIONADA EM EMBALAGEM A VACUO  SEARA PCT 215;G;1559837;LINGUIÇA FININHA DEFUMADA ACONDICIONADA EM EMBALAGEM A VACUO  SEARA PCT 400 G SEARA PCT 400;G;FT com sugestão;;;
24/05/2022;IPC;113301029;1508756;AZEITONA VERDE EM CONSERVA COM CAROÇO  BONDUELLE VIDRO 200;G;1559838;AZEITONA VERDE EM CONSERVA FATIADA  BONDUELLE VIDRO 160 G BONDUELLE VIDRO 160;G;FT com sugestão;;;
24/05/2022;IPC;112509011;1534545;FILÉ DE TILÁPIA CONGELADO   FRESCATTO EMB 500;G;1559839;FILE DE TILAPIA CONGELADO    TILLY EMB 800 G TILLY EMB 800;G;FT com sugestão;;;
24/05/2022;IPC;113511032;1438788;ACHOCOLATADO EM PÓ   ITALAC PCT 400;G;1559848;ACHOCOLATADO EM PÓ  OVOMALT PCT 300;G;FT com sugestão;;;
24/05/2022;IPC;111511016;515379;LEITE LONGA VIDA INTEGRAL   ELEGE CX 1;L;1559849;LEITE LONGA VIDA INTEGRAL  PIA CX 1;L;FT com sugestão;;;
24/05/2022;IPC;113115020;1533642;EXTRATO DE TOMATE   QUERO CX 320;G;1559850;EXTRATO DE TOMATE  QUERO CX 130;G;FT com sugestão;;;
24/05/2022;SICRORS;;1485854;PEDRA BRITADA TIPO 0 GRANULOMETRIA DE 4,8 A 19MM;T;;;;NC sem sugestão;;;
24/05/2022;SICRORS;;1485855;PEDRA BRITADA TIPO 1 GRANULOMETRIA DE 9,5 A 25MM;T;;;;NC sem sugestão;;;
24/05/2022;SICRORS;;1485858;PEDRA BRITADA TIPO 4 (RACHINHA) GRANULOMETRIA DE 50 A 100MM  GRANITO;T;;;;NC sem sugestão;;;
24/05/2022;IPA;;741091;COPO DE PLÁSTICO 300ML REF. 210  PLASVALE;UNID;;;;NC sem sugestão;;;
24/05/2022;IPC;113511009;1420791;CHOCOLATE EM PO SOLUVEL  PREDILECTA CX 200;G;1559868;CHOCOLATE EM PO  MAGICO CX 400;G;NC com sugestão;;;
24/05/2022;IPC;111517014;1439996;QUEIJO MUSSARELA FATIADO  CRIOULO  500;G;1559875;QUEIJO MINAS PADRAO  CRIOULO  500;G;NC com sugestão;;;
24/05/2022;IPC;110107018;1448910;FEIJÃO CARIOQUINHA TIPO 1  CAMIL PCT 1;KG;1559876;FEIJÃO CARIOQUINHA TIPO 1 PACHA PCT 1;KG;MT com sugestão;;BAO TEM;BAO TEM
24/05/2022;IPC;;1479166;LEITE LONGA VIDA INTEGRAL   CEMIL CX 1;L;;;;MT sem sugestão;;NAO TEM;NAO TEM
24/05/2022;IPC;113511017;565999;ACHOCOLATADO EM PO 2  NESCAU LT 400;G;1559879;ACHOCOLATADO EM PO 2.0 NESCAU LT 370;G;MT com sugestão;;GRAMAS;GRAMAS
24/05/2022;IPC;111909011;7448;CHÃ-DE-DENTRO (COXÃO MOLE) DE BOVINO REFRIGERADO/CONGELADO;KG;1559885;CHÃ-DE-DENTRO (COXÃO DURO) DE BOVINO REFRIGERADO/CONGELADO;KG;MT com sugestão;;CARACTERÍSTICAS;CARACTERÍSTICAS
24/05/2022;IPC;111911021;774485;CONTRA-FILE DE BOVINO REFRIGERADA/CONGELADA EM BANDEJA;KG;1559886;CONTRA-FILE DE BOVINO REFRIGERADA/CONGELADA EMBALADA A VACUO MATURATTA;KG;MT com sugestão;;FABRICANTE;FABRICANTE
24/05/2022;IPC;;1515047;ALIMENTO SEMI-PRONTO CONGELADO ALMONDEGA DE CARNE  FRIBOI CX 500;G;;;;NC sem sugestão;;;
24/05/2022;IPC;;1533176;ALIMENTO SEMI-PRONTO CONGELADO ALMONDEGA DE CARNE NATURE  SEARA CX 226;G;;;;NC sem sugestão;;;
24/05/2022;IPC;113355801;1352131;MILHO VERDE EM CONSERVA   CARREFOUR LT 200;G;1559931;MILHO VERDE EM CONSERVA  CARREFOUR LT 170;G;NC com sugestão;;;
24/05/2022;IPC;;1352072;BISCOITO DOCE MAIZENA   VITARELLA PCT 400;G;;;;NC sem sugestão;;;
24/05/2022;IPC;;1439520;BISCOITO DOCE MARIA   MARILAN PCT 400;G;;;;NC sem sugestão;;;
24/05/2022;IPC;;1352311;BISCOITO DOCE MARIA   VITARELLA PCT 400;G;;;;NC sem sugestão;;;
24/05/2022;CADTERCSEM;296242;1517140;MISTURA PARA PREPARO DE MOUSSE ZERO AÇÚCAR - SABOR MARACUJÁ  LOWÇUCAR CX 25;G;1559932;MISTURA PARA BOLO SABOR FUBÁ UNIAO CX 400;G;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;IPC;112737001;701616;SARDINHA EM CONSERVA EM OLEO  GOMES DA C LT 125;G;1559656;SARDINHA EM CONSERVA EM OLEO GOMES DA C LT 165;G;MT com sugestão;;165;165
24/05/2022;ALIVAR;9899;701616;SARDINHA EM CONSERVA EM OLEO  GOMES DA C LT 125;G;1559656;SARDINHA EM CONSERVA EM OLEO GOMES DA C LT 165;G;MT com sugestão;;165;165
24/05/2022;IPC;;1515111;MAMÃO HAVAI (PAPAYA) FRESCO OU REFRIGERADO;KG;;;;NC sem sugestão;;;
24/05/2022;IPC;;1549031;LOMBO DE BACALHAU CONGELADO DESSALGADO  AURORA CX 800;G;;;;NC sem sugestão;;;
24/05/2022;IPC;;1430973;BISTECA SUINA  SADIA;KG;;;;NC sem sugestão;;;
24/05/2022;IPC;;1481786;MELANCIA FRESCA OU REFRIGERADA;KG;;;;NC sem sugestão;;;
24/05/2022;CADTERCSEM;279155;1353017;CHEIRO-VERDE SALSINHA E CEBOLINHA  IN NATURA;MAÇO;1559933;CHEIRO-VERDE FRESCO OU REFRIGERADO  BALESTRIN  100;G;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;IPC;;1538500;FARINHA DE MANDIOCA CRUA  SOGOMA PCT 1;KG;;;;NC sem sugestão;;;
24/05/2022;IPC;;1515110;MAÇÃ VERMELHA FRESCA OU REFRIGERADA NACIONAL;KG;;;;NC sem sugestão;;;
24/05/2022;CADTERCSEM;282707;1517148;PUDIM EM PÓ DIET - ZERO ADIÇÃO DE AÇÚCAR - SABOR COCO  LINEA CX 25;G;1559934;PUDIM EM PÓ SEM AÇÚCAR - SABOR COCO LINEA CX 30;G;MT com sugestão;;;
24/05/2022;IPC;111521004;1544557;QUEIJO PRATO LANCHE   DO SERRO;KG;1559936;QUEIJO PRATO LANCHE  DONA ROSA;KG;NC com sugestão;;;
24/05/2022;CADTERCSEM;282757;1517120;SUCO DE SOJA ZERO - SABOR LARANJA  ADES CX 200;ML;1559935;SUCO PRONTO A BASE DE SOJA SABOR MAÇÃ ADES CX 200;ML;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;IPC;;1430352;DETERGENTE LIQUIDO CONCENTRADO GEL  YPE FCO 416;ML;;;;MT sem sugestão;;O TAMANHO DA EMBALAGEM AGORA É 500ML;O TAMANHO DA EMBALAGEM AGORA É 500ML
24/05/2022;IPC;430105009;1131055;SOMBRA PARA MAQUILAGEM QUARTETO AQUARELA  NATURA;UNID;1559937;SOMBRA PARA MAQUILAGEM (REFIL) -  PALETTE DE SOMBRAS MULTIFUNCIONAL UNA NATURA;UNID;NC com sugestão;;;
24/05/2022;CADTERCSEM;279620;1396693;MISTURA PARA PREPARO DE FLAN   TECSABOR PCT 1;KG;1559938;MISTURA PARA PREPARO DE FLAN SEM LEITE TECSABOR PCT 1;KG;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;IPC;430105001;1258974;SOMBRA PARA MAQUILAGEM TRIO FACES  NATURA;UNID;1559940;SOMBRA PARA MAQUILAGEM MAXXI PALETTE DE SOMBRAS 12 TONS NUDE UNA NATURA;UNID;NC com sugestão;;;
24/05/2022;CADTERCSEM;279112;1517135;LEITE LONGA VIDA DESNATADO   PIRACANJUB CX 1;L;1559939;LEITE LONGA VIDA DESNATADO  PARMALAT GFA 1;L;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;IPC;;1520004;REFIL DE SOMBRA PARA MAQUILAGEM PALETTE 6 TONS UNA COR: ROSE  NATURA;UNID;;;;NC sem sugestão;;;
24/05/2022;CADTERCSEM;279609;1517144;PANETONE DE FRUTAS  TOMMY CX 400;G;1559942;PANETONE COM GOTAS DE CHOCOLATE E COBERTURA DE CHOCOLATE BAUDUCCO CX 107;G;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;CADTERCSEM;;1356412;TOMATE PICADO SEM SEMENTE  DAUCY  1;KG;;;;MT sem sugestão;;;
24/05/2022;CADTERCSEM;282499;1356416;COUVE-FLOR   DAUCY  300;G;1559943;COUVE FLOR   BANDEJA 300;G;MT com sugestão;Alteração de Característica / Especificação;;
24/05/2022;CADTERCSEM;279619;1395683;MISTURA PARA PREPARO DE MANJAR SABOR: COCO  TECSABOR PCT 1;KG;1559944;MISTURA PARA PREPARO DE MANJAR DE COCO COM LEITE TECSABOR PCT 1;KG;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;CADTERCSEM;281029;1536079;NÉCTAR DE FRUTAS PRONTO P/BEBER SABOR MARACUJÁ  SUFRESH CX 200;ML;1559955;SUCO DE FRUTA PRONTO SABOR MARACUJA SUFRESH CX 1;L;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;CADTERCSEM;280733;1536078;IOGURTE LIQUIDO COM POLPA DE FRUTAS SABOR: MORANGO  VIGOR GFA 180;G;1559956;IOGURTE COM POLPA DE FRUTA MAÇA, BANANA E CEREAL BATAVO GFA 170;G;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;ICC;;827245;REVESTIMENTO IMPERMEABILIZANTE SEMI-FLEXIVEL SIKA TOP 100 PARA ACABAMENTO  SIKA CX 18;KG;;;;NC sem sugestão;;;
25/05/2022;CADTERCSEM;282339;1395698;PÃO BISNAGA   PANCO PCT 300;G;1559972;PÃO BISNAGA  SEVEN BOYS PCT 300;G;NC com sugestão;;;
25/05/2022;;;1540635;QUEIJO MUSSARELA   REGINA;KG;1559990;QUEIJO MUSSARELA  AMARALINA;KG;MT com sugestão;;FAVOR CONSIDERAR A CARSCTERISTICS;FAVOR CONSIDERAR A CARSCTERISTICS
25/05/2022;SICROSP;273434;1501671;BALIZADOR DE POLIETILENO FLEXÍVEL COM PARABOLT PARA FIXAR NO CHÃO MEDIDAS: ALTURA 80 CM X DIÂMETRO 20 CM / PESO TOTAL: 3,270 KGFAIXA: 2 REFLETIVAS AUTO ADESIVA TIPO COLMÉIA NA COR BRANCA COM 120 MM DE LARGURA (393 CD/LX/M²)  GOMUFLEX;UNID;1559991;BALIZADOR DE TRÁFEGO DE POLIETILENO COM PASSAGEM PARA CORRENTE DE PLÁSTICO - ALTURA: 110CM - PESO: 7.640 KG - BASE DE BORRACHA OCTAVADA MED.: 40CM X 40CM - 3 FAIXAS REFLETIVAS GOMUFLEX;UNID;MT com sugestão;Alteração de Característica / Especificação;;Empresa não comercializa mais o item. Contato Aline nos indicou novo item para acompanharmos.
25/05/2022;IPC;110111008;1515465;FEIJAO PRETO TIPO 1  PONTAROLLO PCT 1;KG;1560004;FEIJÃO PRETO TIPO 1  CARREFOUR PCT 1;KG;NC com sugestão;;;
25/05/2022;CADTERCSEM;279136;1516785;FARINHA DE TRIGO ESPECIAL  CAÑUELAS 3 PCT 25;KG;1560013;FARINHA DE TRIGO ESPECIAL  CAÑUELAS (3 PCT 25 KG) CAÑUELAS 3 PCT 25;KG;MT com sugestão;;;
25/05/2022;IPC;113517025;1437468;AGUA MINERAL COM GAS  QUALITA GFA DESC 500;ML;1560028;AGUA MINERAL NATURAL COM GAS  ESTILO GFA DESC 510 ML ESTILO GFA DESC 510;ML;NC com sugestão;;;
25/05/2022;IPC;113153010;1432516;TEMPERO PRONTO SATIS TEMPERA EMPADA  AJINOMOTO PTE 60;G;1560029;TEMPERO PRONTO  30  MENOS SÓDIO  KITANO PTE 60 G KITANO PCT 60;G;NC com sugestão;;;
25/05/2022;IPC;111517028;1483569;QUEIJO MUSSARELA FATIADO  TIROLEZ EMB 150;G;1560038;QUEIJO MUSSARELA FATIADO SANTA CLAR EMB 150;G;NC com sugestão;;;
25/05/2022;IPC;111507004;1427109;LEITE EM PO INTEGRAL INSTANTANEO  PIRACANJUB SACHE 800;G;1560040;LEITE EM PO INTEGRAL  INSTANTANEO  ITALAC INTEGRAL 800 G ITALAC  800;G;MT com sugestão;;NAO ESTA REVEDENDO;NAO ESTA REVEDENDO
25/05/2022;IPC;;1485863;FRANGO INTEIRO REFRIGERADO/CONGELADO   SOMAVE;KG;1560041;FRANGO REFRIGERADO/CONGELADO;KG;NC com sugestão;;;
25/05/2022;IPC;112737004;1511373;SARDINHA EM CONSERVA EM OLEO  88 LT 84;G;1560042;SARDINHA EM CONSERVA EM OLEO ROBINSON C LT 84;G;NC com sugestão;;;
25/05/2022;IPC;113511019;1546721;CHOCOLATE EM PÓ 50% DE CACAU  GAROTO CX 200;G;1560043;CHOCOLATE EM PÓ 100% DE CACAU GAROTO CX 200;G;NC com sugestão;;;
25/05/2022;IPC;111517018;1485446;QUEIJO MUSSARELA FATIADO  LAC LÉLO EMB 150;G;1560044;QUEIJO PRATO  FATIADO LAC LÉLO EMB 150;G;NC com sugestão;;;
25/05/2022;DNITMG;;1021257;DORMENTE DE MADEIRA DE LEI MAÇARANDUBA - PARA PONTE - BITOLA LARGA MED: 0.17 X 0.24 X 2.80 M;UNID;;;;NC sem sugestão;;;
25/05/2022;DNITMG;;1021258;DORMENTE DE MADEIRA DE LEI MASSARANDUBA - PARA PONTE - BITOLA LARGA MED: 0.16 X 0.22 X 2.00 M;UNID;;;;NC sem sugestão;;;
25/05/2022;SICFERSP;281149;1378966;RESISTOR 5 OHMS 500WW AJUSTÁVEL  OHMIC;UNID;1560047;RESISTOR DE FIO/FITA 500 W 5 OHM - AJUSTÁVEL OHMIC;UNID;MT com sugestão;Alteração de tipo de preço;;
25/05/2022;IPA;202216205;1380799;PORTA AMERICANA  DE MADEIRA MISTA - MED.: 2,10M X 0,82M;UNID;1560048;PORTA LISA PARA PINTURA PADRÃO IMBUIA (SARRAFIADA) - MED.: 2,10M X 0,82M;UNID;MT com sugestão;Alteração de Característica / Especificação;;NÃO COMERCIALIZA MAIS O MODELO QUE ESTAVAMOS ACOMPANHANDO. PREÇO DE R$ 173,00 VÁLIDO PARA ABRIL E MAIO/2022.
25/05/2022;IPC;110547002;1539138;MORANGO FRESCO OU REFRIGERADA    CX 200;G;1560045;MORANGO FRESCO OU REFRIGERADA   CX 300 G  CX 300;G;NC com sugestão;;;
25/05/2022;IPC;720501;1555113;RAÇÃO PARA CÃES ADULTOS SABOR FRANGO E VEGETAIS  BALANCE PCT 1;KG;1560050;RAÇÃO PARA CÃES ADULTOS SABOR FRANGO E VEGETAIS  PREMIUM ESPECIAL BALANCE PCT 1;KG;NC com sugestão;;;
25/05/2022;EPEPRECO;;1357525;VEDAJUNTA TIPO FUNGENBAND TIPO O-35/10 [M]  OTTO  20;ROLO;;;;NC sem sugestão;;;
25/05/2022;SCOPRECO;6858;138566;EXTINTOR DE INCENDIO DE PO QUIMICO  YANES CILINDRO 4;KG;1560082;EXTINTOR DE INCENDIO DE PO QUIMICO PROTEGE CILINDRO 4;KG;MT com sugestão;Alteração de marca;;
25/05/2022;CADTERCSEM;279524;1354102;COPO DE PLÁSTICO DESCARTÁVEL PP BRANCO, 300ML  ALTACOPPO PCT 100;UNID;1560079;COPO DE PLÁSTICO DESCARTÁVEL PP BRANCO, 330ml ALTACOPPO PCT 50;UNID;MT com sugestão;Alteração de Característica / Especificação,Alteração de unidade de medida;;
25/05/2022;SCOPRECO;11218;1138218;TELHA DE FIBRA ORGANICA ONDULADA ESP:3MM COMP:2,00M LARG:0,95M MARROM/VERMELHA/PRETA  ONDULINE;UNID;1560083;TELHA DE FIBRA ORGANICA ONDULADA ESP: 6MM - COMP: 2,00M - LARG: 0,95M - MARROM/VERMELHA/PRETA ONDULINE;UNID;MT com sugestão;;;SRA. JOSIANE CONFIRMOU O VALOR ATUALIZADO PARA MAIO DE 2022 DEVIDO A NOVA NOMENCLATURA COMERCIALIZADA ATUALMENTE. LIGAÇÃO REALIZADA EM 18/05/22 AS 16:39.
25/05/2022;CADTERCSEM;279524;1396859;COPO DE PLÁSTICO DESCARTÁVEL PP TRANSPARENTE - CAP.: 300ML  ALTACOPPO PCT 100;UNID;1560084;COPO DE PLÁSTICO DESCARTÁVEL PP TRANSPARENTE - CAP.: 330ml ALTACOPPO PCT 50;UNID;MT com sugestão;Alteração de Característica / Especificação,Alteração de unidade de medida;;
25/05/2022;SCOPRECO;115;1075625;CHAPA DE FIBROCIMENTO LISA PRENSADA ESP: 12MM - MED: 2,40M X 1,2OM  BRASILIT;UNID;1560086;CHAPA DE FIBROCIMENTO LISA PRENSADA ESP.: 10MM - MED.: 2,40M X 1,20M BRASILIT;UNID;MT com sugestão;;;SRA. JOSIANE CONFIRMOU O VALOR ATUALIZADO PARA MAIO DE 2022 DEVIDO A NOVA NOMENCLATURA COMERCIALIZADA ATUALMENTE. LIGAÇÃO REALIZADA EM 18/05/22 AS 16:39.
25/05/2022;IPC;113113028;1541675;MAIONESE   LIZA PTE 250;G;1560090;MAIONESE  LIZA SACHE 196;G;MT com sugestão;;;
25/05/2022;ALIVAR;218445;1521985;TAPIOCA MEDIA - CLASSE BRANCA  KODILAR PCT 500;G;1560091;TAPIOCA MEDIA - CLASSE BRANCA CHINEZINHO PCT 500;G;NC com sugestão;;;
25/05/2022;;;1341257;AVEIA EM FLOCOS   TAEQ CX 200;G;;;;NC sem sugestão;;;
25/05/2022;;;1341258;AVEIA EM FLOCOS FINOS   TAEQ CX 200;G;;;;NC sem sugestão;;;
25/05/2022;IPC;;1537100;VINAGRE DE ALCOOL DE ARROZ  CASTELO FCO 750;ML;;;;NC sem sugestão;;;
25/05/2022;CADTERCSEM;282502;1383148;GARFO DE REFEIÇÃO EM INOX  SIMONAGGIO BLISTER 3;UNID;1560098;GARFO DE REFEIÇÃO EM INOX SIMONAGGIO EMB 6;UNID;NC com sugestão;;;
25/05/2022;ALIVAR;10162;1531880;TANGERINA MURCOTE FRESCA OU REFRIGERADA;KG;1560099;TANGERINA PONKAN FRESCA OU REFRIGERADA;KG;MT com sugestão;;QUALIDADE;QUALIDADE
25/05/2022;CADTERCSEM;;1516869;OVO DE GALINHA VERMELHO EXTRA  DOIS CUNHA EMB 20;UNID;;;;NC sem sugestão;;;
25/05/2022;CADTERCSEM;299909;1534414;BATATA BAROA (MANDIOQUINHA) FRESCA OU REFRIGERADA   DOIS CUNHA;KG;1560106;BATATA INGLESA LAVADA DOIS CUNHA;KG;MT com sugestão;;;
25/05/2022;IPC;;1548819;CASAMENTO SIMPLES DENTRO DA IGREJA ATÉ AS 17:00 HORAS;SERVIC;;;;NC sem sugestão;;;
25/05/2022;IPC;;1548818;CASAMENTO SIMPLES NA CAPELA;SERVIC;;;;NC sem sugestão;;;
25/05/2022;SICROAL;;1502545;AREIA MÉDIA LAVADA COM GRANULOMETRIA DE 0,20 A 0,60 MM;M3;;;;NC sem sugestão;;;
25/05/2022;SICROAL;;1502542;AREIA GROSSA LAVADA COM GRANULOMETRIA DE 0,60 A 2,00 MM;M3;;;;NC sem sugestão;;;
25/05/2022;SICROAL;;1502543;AREIA GROSSA COM GRANULOMETRIA DE 0,60 A 2,00 MM;M3;;;;NC sem sugestão;;;
25/05/2022;SICROAL;;1502544;AREIA MÉDIA COM GRANULOMETRIA DE 0,20 A 0,60 MM;M3;;;;NC sem sugestão;;;
25/05/2022;IPC;260325108;1536122;APARELHO DE JANTAR EM PORCELANA COM 20 PEÇAS (4 PRATOS RASOS - 4 PRATOS FUNDOS - 4 PARATOS P/SOBREMESA - 4 PIRES - 4 XICARAS) - MOD.: MARIA BONITA  OXFORD;UNID;1560118;APARELHO DE JANTAR EM CERÂMICA COM 20 PEÇAS (4 PRATOS RASOS - 4 PRATOS FUNDOS - 4 PRATOS SOBREMESA - 4 PIRES - 4 XICARAS) - MOD.: BOTHANICA OXFORD;UNID;NC com sugestão;;;
25/05/2022;IPC;260325058;1434899;APARELHO DE JANTAR EM PORCELANA MOD.: MENU - COM 16 PEÇAS (4 PRATOS RASOS - 4 PRATOS FUNDOS - 4 PRATOS P/SOBREMESA - 4 COPOS DE 350ML)  DURALEX;UNID;1560139;APARELHO DE JANTAR EM VIDRO MOD.: MENU - COM 16 PEÇAS (4 PRATOS RASOS - 4 PRATOS FUNDOS - 4 PRATOS P/SOBREMESA - 4 COPOS DE 350ML) DURALEX;UNID;NC com sugestão;;;
25/05/2022;IPC;120705013;1518441;AGUA MINERAL SEM GAS  CAXAMBU GFA DESC 500;ML;1560140;AGUA MINERAL SEM GAS AYLA GFA DESC 300;ML;MT com sugestão;;NAO COMERCIALIZA;NAO COMERCIALIZA
25/05/2022;IPC;120707017;1493226;CERVEJA PURO MALTE  BOHEMIA LT 473;ML;1560141;CERVEJA  BRAHMA LT 473;ML;NC com sugestão;;;
25/05/2022;IPC;260309032;1478892;CONJUNTO DE PANELAS EM ALUMÍNIO ANTIADERENTE C/5 PEÇAS - MOD.: MÔNACO - COM TAMPA DE VIDRO  TRAMONTINA;UNID;1560142;CONJUNTO DE PANELAS EM ALUMÍNIO ANTIADERENTE STARFLON PREMIUM - C/5 PEÇAS - MOD.: MÔNACO - COM TAMPA DE VIDRO TRAMONTINA;UNID;NC com sugestão;;;
25/05/2022;IPC;260309004;1508945;CONJUNTO DE PANELAS EM ALUMINIO COM ANTIADERENTE C/6 PEÇAS - MOD.: CLASSIC - COM PANELA DE PRESSÃO  PANELUX;UNID;1560143;CONJUNTO DE PANELAS EM ALUMINIO COM ANTIADERENTE C/6 PEÇAS - COM PANELA DE PRESSÃO PANELUX;UNID;NC com sugestão;;;
25/05/2022;IPC;110913006;1510533;PÃO DE FORMA TRADICIONAL  PULLMAN PCT 480;G;1560144;PÃO DE FORMA TRADICIONAL SEVEN BOYS PCT 450;G;NC com sugestão;;;
25/05/2022;IPC;110917027;1480370;BOLO PRONTO SABOR: COCO  PULLMAN PCT 250;G;1560145;BOLO PRONTO SABOR: COCO PANCO PCT 300;G;NC com sugestão;;;
25/05/2022;IPC;120101001;1312230;CAPELETTI PREPARADO DE CARNE;UNID;1560146;REFEIÇÃO PRONTA PRATO FEITO - RISOTO COM TIRAS DE CARNE, QUEIJO E ALHO PORÓ;UNID;NC com sugestão;;;
25/05/2022;IPC;;1501952;AUTOMOVEL NOVO RENAULT SANDERO 1.6 STEPWAY 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO ELETRO-HIDRÁULICA, VIDROS E TRAVAS ELÉTRICOS ANO: 2017 / MODELO: 2018  RENAULT;UNID;;;;MT sem sugestão;Alteração de Característica / Especificação;;ALTERADA A CARACTERISTICA  DO INSUMO DEVIDO ANO DEFASADO (FORA DO PADRÃO).
25/05/2022;SICROAL;267032;1535132;CIMENTO PORTLAND COMPOSTO CP II-F-32  POTY SCO 50 KG PORTLAND COMPOSTO CP II-F-32  POTY SCO 50 KG  POTY SCO 50;KG;1560148;CIMENTO PORTLAND COMPOSTO CP II F 32 FORTE SCO 50;KG;MT com sugestão;Alteração de marca;;
25/05/2022;CADTERCSEM;;1397059;CAIXA BOX ORGANIZADORA DE MANTIMENTOS EM POLIPRIPILENO COM ALÇA TRANSPARENTE E COM CAPACIDADE DE 10.5L - MEDINDO 26 X 26,5 X 29.5CM - PESO 500GRS  NIQUELART;UNID;;;;MT sem sugestão;Alteração de Característica / Especificação;;
25/05/2022;CADTERCSEM;;1397067;CAIXA BOX ORGANIZADORA DE MANTIMENTOS FORMATO RETANGULAR COM ALÇA TRANSPARENTE E CAPACIDADE DE 2.5 L - MEDINDO: 20 X 12 X 18 CM  NIQUELART;UNID;;;;MT sem sugestão;Alteração de Característica / Especificação;;
25/05/2022;CADTERCSEM;;1338193;CESTO EM PLASTICO BANDEJA PARA PÃES VAZADO. DIMENSÕES INTERNAS: 14,7 X 57,7 X 67,7 CM (ALTURA X LARGURA X COMPRIMENTO), DIMENSÕES EXTERNAS: 16,6 X 60 X 71,9 CM (ALTURA X LARGURA X COMPRIMENTO), REF: C10/E.  MARFIMETAL;UNID;;;;MT sem sugestão;Alteração de Característica / Especificação;;
25/05/2022;CADTERCSEM;;1397079;COPO TRANSPARENTE TRANSLÚCIDO EM POESTIRENO REDONDO - CAPACIDADE:300ML - MEDINDO: 12 X 7,5 X 7,5CM - PESO: 140GRS  UZUTILIDAD  20;UNID;;;;MT sem sugestão;Alteração de Característica / Especificação;;
